Time, X(t-0), X(t-1), X(t-2), X(t-3), X(t-4), X(t-5), X(t-6), X(t-7), X(t-8), X(t-9)
 20.450000,   7.712400,   7.911800,   7.995800,   8.003100,   8.041800,   8.118200,   7.881300,   6.808200,   4.915800,   2.912000
 20.500000,   7.404600,   7.712400,   7.911800,   7.995800,   8.003100,   8.041800,   8.118200,   7.881300,   6.808200,   4.915800
 20.550000,   6.976500,   7.404600,   7.712400,   7.911800,   7.995800,   8.003100,   8.041800,   8.118200,   7.881300,   6.808200
 20.600000,   6.384800,   6.976500,   7.404600,   7.712400,   7.911800,   7.995800,   8.003100,   8.041800,   8.118200,   7.881300
 20.650000,   5.574800,   6.384800,   6.976500,   7.404600,   7.712400,   7.911800,   7.995800,   8.003100,   8.041800,   8.118200
 20.700000,   4.513800,   5.574800,   6.384800,   6.976500,   7.404600,   7.712400,   7.911800,   7.995800,   8.003100,   8.041800
 20.750000,   3.237200,   4.513800,   5.574800,   6.384800,   6.976500,   7.404600,   7.712400,   7.911800,   7.995800,   8.003100
 20.800000,   1.892700,   3.237200,   4.513800,   5.574800,   6.384800,   6.976500,   7.404600,   7.712400,   7.911800,   7.995800
 20.850000,   0.731400,   1.892700,   3.237200,   4.513800,   5.574800,   6.384800,   6.976500,   7.404600,   7.712400,   7.911800
 20.900000,   0.019900,   0.731400,   1.892700,   3.237200,   4.513800,   5.574800,   6.384800,   6.976500,   7.404600,   7.712400
 20.950000,  -0.074800,   0.019900,   0.731400,   1.892700,   3.237200,   4.513800,   5.574800,   6.384800,   6.976500,   7.404600
 21.000000,   0.442600,  -0.074800,   0.019900,   0.731400,   1.892700,   3.237200,   4.513800,   5.574800,   6.384800,   6.976500
 21.050000,   1.380700,   0.442600,  -0.074800,   0.019900,   0.731400,   1.892700,   3.237200,   4.513800,   5.574800,   6.384800
 21.100000,   2.407200,   1.380700,   0.442600,  -0.074800,   0.019900,   0.731400,   1.892700,   3.237200,   4.513800,   5.574800
 21.150000,   3.149700,   2.407200,   1.380700,   0.442600,  -0.074800,   0.019900,   0.731400,   1.892700,   3.237200,   4.513800
 21.200000,   3.313900,   3.149700,   2.407200,   1.380700,   0.442600,  -0.074800,   0.019900,   0.731400,   1.892700,   3.237200
 21.250000,   2.829800,   3.313900,   3.149700,   2.407200,   1.380700,   0.442600,  -0.074800,   0.019900,   0.731400,   1.892700
 21.300000,   1.979400,   2.829800,   3.313900,   3.149700,   2.407200,   1.380700,   0.442600,  -0.074800,   0.019900,   0.731400
 21.350000,   1.245900,   1.979400,   2.829800,   3.313900,   3.149700,   2.407200,   1.380700,   0.442600,  -0.074800,   0.019900
 21.400000,   0.910700,   1.245900,   1.979400,   2.829800,   3.313900,   3.149700,   2.407200,   1.380700,   0.442600,  -0.074800
 21.450000,   0.905600,   0.910700,   1.245900,   1.979400,   2.829800,   3.313900,   3.149700,   2.407200,   1.380700,   0.442600
 21.500000,   1.037100,   0.905600,   0.910700,   1.245900,   1.979400,   2.829800,   3.313900,   3.149700,   2.407200,   1.380700
 21.550000,   1.223700,   1.037100,   0.905600,   0.910700,   1.245900,   1.979400,   2.829800,   3.313900,   3.149700,   2.407200
 21.600000,   1.511600,   1.223700,   1.037100,   0.905600,   0.910700,   1.245900,   1.979400,   2.829800,   3.313900,   3.149700
 21.650000,   1.956300,   1.511600,   1.223700,   1.037100,   0.905600,   0.910700,   1.245900,   1.979400,   2.829800,   3.313900
 21.700000,   2.552300,   1.956300,   1.511600,   1.223700,   1.037100,   0.905600,   0.910700,   1.245900,   1.979400,   2.829800
 21.750000,   3.243300,   2.552300,   1.956300,   1.511600,   1.223700,   1.037100,   0.905600,   0.910700,   1.245900,   1.979400
 21.800000,   3.946100,   3.243300,   2.552300,   1.956300,   1.511600,   1.223700,   1.037100,   0.905600,   0.910700,   1.245900
 21.850000,   4.545500,   3.946100,   3.243300,   2.552300,   1.956300,   1.511600,   1.223700,   1.037100,   0.905600,   0.910700
 21.900000,   4.878100,   4.545500,   3.946100,   3.243300,   2.552300,   1.956300,   1.511600,   1.223700,   1.037100,   0.905600
 21.950000,   4.741100,   4.878100,   4.545500,   3.946100,   3.243300,   2.552300,   1.956300,   1.511600,   1.223700,   1.037100
 22.000000,   3.958200,   4.741100,   4.878100,   4.545500,   3.946100,   3.243300,   2.552300,   1.956300,   1.511600,   1.223700
 22.050000,   2.494000,   3.958200,   4.741100,   4.878100,   4.545500,   3.946100,   3.243300,   2.552300,   1.956300,   1.511600
 22.100000,   0.553400,   2.494000,   3.958200,   4.741100,   4.878100,   4.545500,   3.946100,   3.243300,   2.552300,   1.956300
 22.150000,  -1.435000,   0.553400,   2.494000,   3.958200,   4.741100,   4.878100,   4.545500,   3.946100,   3.243300,   2.552300
 22.200000,  -3.018400,  -1.435000,   0.553400,   2.494000,   3.958200,   4.741100,   4.878100,   4.545500,   3.946100,   3.243300
 22.250000,  -3.919300,  -3.018400,  -1.435000,   0.553400,   2.494000,   3.958200,   4.741100,   4.878100,   4.545500,   3.946100
 22.300000,  -3.981900,  -3.919300,  -3.018400,  -1.435000,   0.553400,   2.494000,   3.958200,   4.741100,   4.878100,   4.545500
 22.350000,  -3.096700,  -3.981900,  -3.919300,  -3.018400,  -1.435000,   0.553400,   2.494000,   3.958200,   4.741100,   4.878100
 22.400000,  -1.468900,  -3.096700,  -3.981900,  -3.919300,  -3.018400,  -1.435000,   0.553400,   2.494000,   3.958200,   4.741100
 22.450000,   0.202700,  -1.468900,  -3.096700,  -3.981900,  -3.919300,  -3.018400,  -1.435000,   0.553400,   2.494000,   3.958200
 22.500000,   1.137200,   0.202700,  -1.468900,  -3.096700,  -3.981900,  -3.919300,  -3.018400,  -1.435000,   0.553400,   2.494000
 22.550000,   1.022300,   1.137200,   0.202700,  -1.468900,  -3.096700,  -3.981900,  -3.919300,  -3.018400,  -1.435000,   0.553400
 22.600000,   0.213900,   1.022300,   1.137200,   0.202700,  -1.468900,  -3.096700,  -3.981900,  -3.919300,  -3.018400,  -1.435000
 22.650000,  -0.519900,   0.213900,   1.022300,   1.137200,   0.202700,  -1.468900,  -3.096700,  -3.981900,  -3.919300,  -3.018400
 22.700000,  -0.555500,  -0.519900,   0.213900,   1.022300,   1.137200,   0.202700,  -1.468900,  -3.096700,  -3.981900,  -3.919300
 22.750000,   0.254200,  -0.555500,  -0.519900,   0.213900,   1.022300,   1.137200,   0.202700,  -1.468900,  -3.096700,  -3.981900
 22.800000,   1.684100,   0.254200,  -0.555500,  -0.519900,   0.213900,   1.022300,   1.137200,   0.202700,  -1.468900,  -3.096700
 22.850000,   3.371700,   1.684100,   0.254200,  -0.555500,  -0.519900,   0.213900,   1.022300,   1.137200,   0.202700,  -1.468900
 22.900000,   4.972100,   3.371700,   1.684100,   0.254200,  -0.555500,  -0.519900,   0.213900,   1.022300,   1.137200,   0.202700
 22.950000,   6.243500,   4.972100,   3.371700,   1.684100,   0.254200,  -0.555500,  -0.519900,   0.213900,   1.022300,   1.137200
 23.000000,   7.095600,   6.243500,   4.972100,   3.371700,   1.684100,   0.254200,  -0.555500,  -0.519900,   0.213900,   1.022300
 23.050000,   7.579200,   7.095600,   6.243500,   4.972100,   3.371700,   1.684100,   0.254200,  -0.555500,  -0.519900,   0.213900
 23.100000,   7.816700,   7.579200,   7.095600,   6.243500,   4.972100,   3.371700,   1.684100,   0.254200,  -0.555500,  -0.519900
 23.150000,   7.923600,   7.816700,   7.579200,   7.095600,   6.243500,   4.972100,   3.371700,   1.684100,   0.254200,  -0.555500
 23.200000,   7.971500,   7.923600,   7.816700,   7.579200,   7.095600,   6.243500,   4.972100,   3.371700,   1.684100,   0.254200
 23.250000,   7.990600,   7.971500,   7.923600,   7.816700,   7.579200,   7.095600,   6.243500,   4.972100,   3.371700,   1.684100
 23.300000,   7.984300,   7.990600,   7.971500,   7.923600,   7.816700,   7.579200,   7.095600,   6.243500,   4.972100,   3.371700
 23.350000,   7.941400,   7.984300,   7.990600,   7.971500,   7.923600,   7.816700,   7.579200,   7.095600,   6.243500,   4.972100
 23.400000,   7.839700,   7.941400,   7.984300,   7.990600,   7.971500,   7.923600,   7.816700,   7.579200,   7.095600,   6.243500
 23.450000,   7.643100,   7.839700,   7.941400,   7.984300,   7.990600,   7.971500,   7.923600,   7.816700,   7.579200,   7.095600
 23.500000,   7.294200,   7.643100,   7.839700,   7.941400,   7.984300,   7.990600,   7.971500,   7.923600,   7.816700,   7.579200
 23.550000,   6.708800,   7.294200,   7.643100,   7.839700,   7.941400,   7.984300,   7.990600,   7.971500,   7.923600,   7.816700
 23.600000,   5.781000,   6.708800,   7.294200,   7.643100,   7.839700,   7.941400,   7.984300,   7.990600,   7.971500,   7.923600
 23.650000,   4.420400,   5.781000,   6.708800,   7.294200,   7.643100,   7.839700,   7.941400,   7.984300,   7.990600,   7.971500
 23.700000,   2.642500,   4.420400,   5.781000,   6.708800,   7.294200,   7.643100,   7.839700,   7.941400,   7.984300,   7.990600
 23.750000,   0.674400,   2.642500,   4.420400,   5.781000,   6.708800,   7.294200,   7.643100,   7.839700,   7.941400,   7.984300
 23.800000,  -1.056600,   0.674400,   2.642500,   4.420400,   5.781000,   6.708800,   7.294200,   7.643100,   7.839700,   7.941400
 23.850000,  -2.118000,  -1.056600,   0.674400,   2.642500,   4.420400,   5.781000,   6.708800,   7.294200,   7.643100,   7.839700
 23.900000,  -2.265200,  -2.118000,  -1.056600,   0.674400,   2.642500,   4.420400,   5.781000,   6.708800,   7.294200,   7.643100
 23.950000,  -1.494800,  -2.265200,  -2.118000,  -1.056600,   0.674400,   2.642500,   4.420400,   5.781000,   6.708800,   7.294200
 24.000000,  -0.057700,  -1.494800,  -2.265200,  -2.118000,  -1.056600,   0.674400,   2.642500,   4.420400,   5.781000,   6.708800
 24.050000,   1.582000,  -0.057700,  -1.494800,  -2.265200,  -2.118000,  -1.056600,   0.674400,   2.642500,   4.420400,   5.781000
 24.100000,   2.935100,   1.582000,  -0.057700,  -1.494800,  -2.265200,  -2.118000,  -1.056600,   0.674400,   2.642500,   4.420400
 24.150000,   3.681900,   2.935100,   1.582000,  -0.057700,  -1.494800,  -2.265200,  -2.118000,  -1.056600,   0.674400,   2.642500
 24.200000,   3.722100,   3.681900,   2.935100,   1.582000,  -0.057700,  -1.494800,  -2.265200,  -2.118000,  -1.056600,   0.674400
 24.250000,   3.159100,   3.722100,   3.681900,   2.935100,   1.582000,  -0.057700,  -1.494800,  -2.265200,  -2.118000,  -1.056600
 24.300000,   2.285100,   3.159100,   3.722100,   3.681900,   2.935100,   1.582000,  -0.057700,  -1.494800,  -2.265200,  -2.118000
 24.350000,   1.457900,   2.285100,   3.159100,   3.722100,   3.681900,   2.935100,   1.582000,  -0.057700,  -1.494800,  -2.265200
 24.400000,   0.897600,   1.457900,   2.285100,   3.159100,   3.722100,   3.681900,   2.935100,   1.582000,  -0.057700,  -1.494800
 24.450000,   0.631600,   0.897600,   1.457900,   2.285100,   3.159100,   3.722100,   3.681900,   2.935100,   1.582000,  -0.057700
 24.500000,   0.599500,   0.631600,   0.897600,   1.457900,   2.285100,   3.159100,   3.722100,   3.681900,   2.935100,   1.582000
 24.550000,   0.751400,   0.599500,   0.631600,   0.897600,   1.457900,   2.285100,   3.159100,   3.722100,   3.681900,   2.935100
 24.600000,   1.067600,   0.751400,   0.599500,   0.631600,   0.897600,   1.457900,   2.285100,   3.159100,   3.722100,   3.681900
 24.650000,   1.537700,   1.067600,   0.751400,   0.599500,   0.631600,   0.897600,   1.457900,   2.285100,   3.159100,   3.722100
 24.700000,   2.146600,   1.537700,   1.067600,   0.751400,   0.599500,   0.631600,   0.897600,   1.457900,   2.285100,   3.159100
 24.750000,   2.874000,   2.146600,   1.537700,   1.067600,   0.751400,   0.599500,   0.631600,   0.897600,   1.457900,   2.285100
 24.800000,   3.692500,   2.874000,   2.146600,   1.537700,   1.067600,   0.751400,   0.599500,   0.631600,   0.897600,   1.457900
 24.850000,   4.552600,   3.692500,   2.874000,   2.146600,   1.537700,   1.067600,   0.751400,   0.599500,   0.631600,   0.897600
 24.900000,   5.353500,   4.552600,   3.692500,   2.874000,   2.146600,   1.537700,   1.067600,   0.751400,   0.599500,   0.631600
 24.950000,   5.907500,   5.353500,   4.552600,   3.692500,   2.874000,   2.146600,   1.537700,   1.067600,   0.751400,   0.599500
 25.000000,   5.939600,   5.907500,   5.353500,   4.552600,   3.692500,   2.874000,   2.146600,   1.537700,   1.067600,   0.751400
 25.050000,   5.178400,   5.939600,   5.907500,   5.353500,   4.552600,   3.692500,   2.874000,   2.146600,   1.537700,   1.067600
 25.100000,   3.531700,   5.178400,   5.939600,   5.907500,   5.353500,   4.552600,   3.692500,   2.874000,   2.146600,   1.537700
 25.150000,   1.226700,   3.531700,   5.178400,   5.939600,   5.907500,   5.353500,   4.552600,   3.692500,   2.874000,   2.146600
 25.200000,  -1.193800,   1.226700,   3.531700,   5.178400,   5.939600,   5.907500,   5.353500,   4.552600,   3.692500,   2.874000
 25.250000,  -3.112100,  -1.193800,   1.226700,   3.531700,   5.178400,   5.939600,   5.907500,   5.353500,   4.552600,   3.692500
 25.300000,  -4.222300,  -3.112100,  -1.193800,   1.226700,   3.531700,   5.178400,   5.939600,   5.907500,   5.353500,   4.552600
 25.350000,  -4.642700,  -4.222300,  -3.112100,  -1.193800,   1.226700,   3.531700,   5.178400,   5.939600,   5.907500,   5.353500
 25.400000,  -4.622300,  -4.642700,  -4.222300,  -3.112100,  -1.193800,   1.226700,   3.531700,   5.178400,   5.939600,   5.907500
 25.450000,  -4.242400,  -4.622300,  -4.642700,  -4.222300,  -3.112100,  -1.193800,   1.226700,   3.531700,   5.178400,   5.939600
 25.500000,  -3.457500,  -4.242400,  -4.622300,  -4.642700,  -4.222300,  -3.112100,  -1.193800,   1.226700,   3.531700,   5.178400
 25.550000,  -2.349300,  -3.457500,  -4.242400,  -4.622300,  -4.642700,  -4.222300,  -3.112100,  -1.193800,   1.226700,   3.531700
 25.600000,  -1.195400,  -2.349300,  -3.457500,  -4.242400,  -4.622300,  -4.642700,  -4.222300,  -3.112100,  -1.193800,   1.226700
 25.650000,  -0.294300,  -1.195400,  -2.349300,  -3.457500,  -4.242400,  -4.622300,  -4.642700,  -4.222300,  -3.112100,  -1.193800
 25.700000,   0.212400,  -0.294300,  -1.195400,  -2.349300,  -3.457500,  -4.242400,  -4.622300,  -4.642700,  -4.222300,  -3.112100
 25.750000,   0.389800,   0.212400,  -0.294300,  -1.195400,  -2.349300,  -3.457500,  -4.242400,  -4.622300,  -4.642700,  -4.222300
 25.800000,   0.445300,   0.389800,   0.212400,  -0.294300,  -1.195400,  -2.349300,  -3.457500,  -4.242400,  -4.622300,  -4.642700
 25.850000,   0.608800,   0.445300,   0.389800,   0.212400,  -0.294300,  -1.195400,  -2.349300,  -3.457500,  -4.242400,  -4.622300
 25.900000,   1.029300,   0.608800,   0.445300,   0.389800,   0.212400,  -0.294300,  -1.195400,  -2.349300,  -3.457500,  -4.242400
 25.950000,   1.746600,   1.029300,   0.608800,   0.445300,   0.389800,   0.212400,  -0.294300,  -1.195400,  -2.349300,  -3.457500
 26.000000,   2.725800,   1.746600,   1.029300,   0.608800,   0.445300,   0.389800,   0.212400,  -0.294300,  -1.195400,  -2.349300
 26.050000,   3.897000,   2.725800,   1.746600,   1.029300,   0.608800,   0.445300,   0.389800,   0.212400,  -0.294300,  -1.195400
 26.100000,   5.166700,   3.897000,   2.725800,   1.746600,   1.029300,   0.608800,   0.445300,   0.389800,   0.212400,  -0.294300
 26.150000,   6.411800,   5.166700,   3.897000,   2.725800,   1.746600,   1.029300,   0.608800,   0.445300,   0.389800,   0.212400
 26.200000,   7.492700,   6.411800,   5.166700,   3.897000,   2.725800,   1.746600,   1.029300,   0.608800,   0.445300,   0.389800
 26.250000,   8.297400,   7.492700,   6.411800,   5.166700,   3.897000,   2.725800,   1.746600,   1.029300,   0.608800,   0.445300
 26.300000,   8.772300,   8.297400,   7.492700,   6.411800,   5.166700,   3.897000,   2.725800,   1.746600,   1.029300,   0.608800
 26.350000,   8.904500,   8.772300,   8.297400,   7.492700,   6.411800,   5.166700,   3.897000,   2.725800,   1.746600,   1.029300
 26.400000,   8.695200,   8.904500,   8.772300,   8.297400,   7.492700,   6.411800,   5.166700,   3.897000,   2.725800,   1.746600
 26.450000,   8.140300,   8.695200,   8.904500,   8.772300,   8.297400,   7.492700,   6.411800,   5.166700,   3.897000,   2.725800
 26.500000,   7.195500,   8.140300,   8.695200,   8.904500,   8.772300,   8.297400,   7.492700,   6.411800,   5.166700,   3.897000
 26.550000,   5.761900,   7.195500,   8.140300,   8.695200,   8.904500,   8.772300,   8.297400,   7.492700,   6.411800,   5.166700
 26.600000,   3.767000,   5.761900,   7.195500,   8.140300,   8.695200,   8.904500,   8.772300,   8.297400,   7.492700,   6.411800
 26.650000,   1.356000,   3.767000,   5.761900,   7.195500,   8.140300,   8.695200,   8.904500,   8.772300,   8.297400,   7.492700
 26.700000,  -0.992100,   1.356000,   3.767000,   5.761900,   7.195500,   8.140300,   8.695200,   8.904500,   8.772300,   8.297400
 26.750000,  -2.701700,  -0.992100,   1.356000,   3.767000,   5.761900,   7.195500,   8.140300,   8.695200,   8.904500,   8.772300
 26.800000,  -3.481200,  -2.701700,  -0.992100,   1.356000,   3.767000,   5.761900,   7.195500,   8.140300,   8.695200,   8.904500
 26.850000,  -3.377800,  -3.481200,  -2.701700,  -0.992100,   1.356000,   3.767000,   5.761900,   7.195500,   8.140300,   8.695200
 26.900000,  -2.597000,  -3.377800,  -3.481200,  -2.701700,  -0.992100,   1.356000,   3.767000,   5.761900,   7.195500,   8.140300
 26.950000,  -1.394000,  -2.597000,  -3.377800,  -3.481200,  -2.701700,  -0.992100,   1.356000,   3.767000,   5.761900,   7.195500
 27.000000,  -0.045400,  -1.394000,  -2.597000,  -3.377800,  -3.481200,  -2.701700,  -0.992100,   1.356000,   3.767000,   5.761900
 27.050000,   1.200800,  -0.045400,  -1.394000,  -2.597000,  -3.377800,  -3.481200,  -2.701700,  -0.992100,   1.356000,   3.767000
 27.100000,   2.193100,   1.200800,  -0.045400,  -1.394000,  -2.597000,  -3.377800,  -3.481200,  -2.701700,  -0.992100,   1.356000
 27.150000,   2.899100,   2.193100,   1.200800,  -0.045400,  -1.394000,  -2.597000,  -3.377800,  -3.481200,  -2.701700,  -0.992100
 27.200000,   3.372400,   2.899100,   2.193100,   1.200800,  -0.045400,  -1.394000,  -2.597000,  -3.377800,  -3.481200,  -2.701700
 27.250000,   3.695000,   3.372400,   2.899100,   2.193100,   1.200800,  -0.045400,  -1.394000,  -2.597000,  -3.377800,  -3.481200
 27.300000,   3.932100,   3.695000,   3.372400,   2.899100,   2.193100,   1.200800,  -0.045400,  -1.394000,  -2.597000,  -3.377800
 27.350000,   4.119700,   3.932100,   3.695000,   3.372400,   2.899100,   2.193100,   1.200800,  -0.045400,  -1.394000,  -2.597000
 27.400000,   4.296300,   4.119700,   3.932100,   3.695000,   3.372400,   2.899100,   2.193100,   1.200800,  -0.045400,  -1.394000
 27.450000,   4.546800,   4.296300,   4.119700,   3.932100,   3.695000,   3.372400,   2.899100,   2.193100,   1.200800,  -0.045400
 27.500000,   4.965600,   4.546800,   4.296300,   4.119700,   3.932100,   3.695000,   3.372400,   2.899100,   2.193100,   1.200800
 27.550000,   5.544900,   4.965600,   4.546800,   4.296300,   4.119700,   3.932100,   3.695000,   3.372400,   2.899100,   2.193100
 27.600000,   6.192700,   5.544900,   4.965600,   4.546800,   4.296300,   4.119700,   3.932100,   3.695000,   3.372400,   2.899100
 27.650000,   6.857000,   6.192700,   5.544900,   4.965600,   4.546800,   4.296300,   4.119700,   3.932100,   3.695000,   3.372400
 27.700000,   7.422400,   6.857000,   6.192700,   5.544900,   4.965600,   4.546800,   4.296300,   4.119700,   3.932100,   3.695000
 27.750000,   7.534200,   7.422400,   6.857000,   6.192700,   5.544900,   4.965600,   4.546800,   4.296300,   4.119700,   3.932100
 27.800000,   6.869600,   7.534200,   7.422400,   6.857000,   6.192700,   5.544900,   4.965600,   4.546800,   4.296300,   4.119700
 27.850000,   5.550000,   6.869600,   7.534200,   7.422400,   6.857000,   6.192700,   5.544900,   4.965600,   4.546800,   4.296300
 27.900000,   3.904900,   5.550000,   6.869600,   7.534200,   7.422400,   6.857000,   6.192700,   5.544900,   4.965600,   4.546800
 27.950000,   2.056100,   3.904900,   5.550000,   6.869600,   7.534200,   7.422400,   6.857000,   6.192700,   5.544900,   4.965600
 28.000000,   0.009400,   2.056100,   3.904900,   5.550000,   6.869600,   7.534200,   7.422400,   6.857000,   6.192700,   5.544900
 28.050000,  -2.060100,   0.009400,   2.056100,   3.904900,   5.550000,   6.869600,   7.534200,   7.422400,   6.857000,   6.192700
 28.100000,  -3.774500,  -2.060100,   0.009400,   2.056100,   3.904900,   5.550000,   6.869600,   7.534200,   7.422400,   6.857000
 28.150000,  -4.819000,  -3.774500,  -2.060100,   0.009400,   2.056100,   3.904900,   5.550000,   6.869600,   7.534200,   7.422400
 28.200000,  -5.156300,  -4.819000,  -3.774500,  -2.060100,   0.009400,   2.056100,   3.904900,   5.550000,   6.869600,   7.534200
 28.250000,  -4.980500,  -5.156300,  -4.819000,  -3.774500,  -2.060100,   0.009400,   2.056100,   3.904900,   5.550000,   6.869600
 28.300000,  -4.545300,  -4.980500,  -5.156300,  -4.819000,  -3.774500,  -2.060100,   0.009400,   2.056100,   3.904900,   5.550000
 28.350000,  -4.031900,  -4.545300,  -4.980500,  -5.156300,  -4.819000,  -3.774500,  -2.060100,   0.009400,   2.056100,   3.904900
 28.400000,  -3.509600,  -4.031900,  -4.545300,  -4.980500,  -5.156300,  -4.819000,  -3.774500,  -2.060100,   0.009400,   2.056100
 28.450000,  -2.974200,  -3.509600,  -4.031900,  -4.545300,  -4.980500,  -5.156300,  -4.819000,  -3.774500,  -2.060100,   0.009400
 28.500000,  -2.414000,  -2.974200,  -3.509600,  -4.031900,  -4.545300,  -4.980500,  -5.156300,  -4.819000,  -3.774500,  -2.060100
 28.550000,  -1.847300,  -2.414000,  -2.974200,  -3.509600,  -4.031900,  -4.545300,  -4.980500,  -5.156300,  -4.819000,  -3.774500
 28.600000,  -1.313000,  -1.847300,  -2.414000,  -2.974200,  -3.509600,  -4.031900,  -4.545300,  -4.980500,  -5.156300,  -4.819000
 28.650000,  -0.842700,  -1.313000,  -1.847300,  -2.414000,  -2.974200,  -3.509600,  -4.031900,  -4.545300,  -4.980500,  -5.156300
 28.700000,  -0.442100,  -0.842700,  -1.313000,  -1.847300,  -2.414000,  -2.974200,  -3.509600,  -4.031900,  -4.545300,  -4.980500
 28.750000,  -0.089800,  -0.442100,  -0.842700,  -1.313000,  -1.847300,  -2.414000,  -2.974200,  -3.509600,  -4.031900,  -4.545300
 28.800000,   0.253000,  -0.089800,  -0.442100,  -0.842700,  -1.313000,  -1.847300,  -2.414000,  -2.974200,  -3.509600,  -4.031900
 28.850000,   0.631200,   0.253000,  -0.089800,  -0.442100,  -0.842700,  -1.313000,  -1.847300,  -2.414000,  -2.974200,  -3.509600
 28.900000,   1.088300,   0.631200,   0.253000,  -0.089800,  -0.442100,  -0.842700,  -1.313000,  -1.847300,  -2.414000,  -2.974200
 28.950000,   1.665000,   1.088300,   0.631200,   0.253000,  -0.089800,  -0.442100,  -0.842700,  -1.313000,  -1.847300,  -2.414000
 29.000000,   2.397600,   1.665000,   1.088300,   0.631200,   0.253000,  -0.089800,  -0.442100,  -0.842700,  -1.313000,  -1.847300
 29.050000,   3.312200,   2.397600,   1.665000,   1.088300,   0.631200,   0.253000,  -0.089800,  -0.442100,  -0.842700,  -1.313000
 29.100000,   4.405200,   3.312200,   2.397600,   1.665000,   1.088300,   0.631200,   0.253000,  -0.089800,  -0.442100,  -0.842700
 29.150000,   5.612000,   4.405200,   3.312200,   2.397600,   1.665000,   1.088300,   0.631200,   0.253000,  -0.089800,  -0.442100
 29.200000,   6.793600,   5.612000,   4.405200,   3.312200,   2.397600,   1.665000,   1.088300,   0.631200,   0.253000,  -0.089800
 29.250000,   7.783700,   6.793600,   5.612000,   4.405200,   3.312200,   2.397600,   1.665000,   1.088300,   0.631200,   0.253000
 29.300000,   8.471200,   7.783700,   6.793600,   5.612000,   4.405200,   3.312200,   2.397600,   1.665000,   1.088300,   0.631200
 29.350000,   8.814800,   8.471200,   7.783700,   6.793600,   5.612000,   4.405200,   3.312200,   2.397600,   1.665000,   1.088300
 29.400000,   8.803800,   8.814800,   8.471200,   7.783700,   6.793600,   5.612000,   4.405200,   3.312200,   2.397600,   1.665000
 29.450000,   8.452300,   8.803800,   8.814800,   8.471200,   7.783700,   6.793600,   5.612000,   4.405200,   3.312200,   2.397600
 29.500000,   7.781900,   8.452300,   8.803800,   8.814800,   8.471200,   7.783700,   6.793600,   5.612000,   4.405200,   3.312200
 29.550000,   6.763000,   7.781900,   8.452300,   8.803800,   8.814800,   8.471200,   7.783700,   6.793600,   5.612000,   4.405200
 29.600000,   5.304500,   6.763000,   7.781900,   8.452300,   8.803800,   8.814800,   8.471200,   7.783700,   6.793600,   5.612000
 29.650000,   3.358300,   5.304500,   6.763000,   7.781900,   8.452300,   8.803800,   8.814800,   8.471200,   7.783700,   6.793600
 29.700000,   1.099500,   3.358300,   5.304500,   6.763000,   7.781900,   8.452300,   8.803800,   8.814800,   8.471200,   7.783700
 29.750000,  -1.017600,   1.099500,   3.358300,   5.304500,   6.763000,   7.781900,   8.452300,   8.803800,   8.814800,   8.471200
 29.800000,  -2.509600,  -1.017600,   1.099500,   3.358300,   5.304500,   6.763000,   7.781900,   8.452300,   8.803800,   8.814800
 29.850000,  -3.169000,  -2.509600,  -1.017600,   1.099500,   3.358300,   5.304500,   6.763000,   7.781900,   8.452300,   8.803800
 29.900000,  -3.073800,  -3.169000,  -2.509600,  -1.017600,   1.099500,   3.358300,   5.304500,   6.763000,   7.781900,   8.452300
 29.950000,  -2.423500,  -3.073800,  -3.169000,  -2.509600,  -1.017600,   1.099500,   3.358300,   5.304500,   6.763000,   7.781900
 30.000000,  -1.438400,  -2.423500,  -3.073800,  -3.169000,  -2.509600,  -1.017600,   1.099500,   3.358300,   5.304500,   6.763000
 30.050000,  -0.330300,  -1.438400,  -2.423500,  -3.073800,  -3.169000,  -2.509600,  -1.017600,   1.099500,   3.358300,   5.304500
 30.100000,   0.722200,  -0.330300,  -1.438400,  -2.423500,  -3.073800,  -3.169000,  -2.509600,  -1.017600,   1.099500,   3.358300
 30.150000,   1.606200,   0.722200,  -0.330300,  -1.438400,  -2.423500,  -3.073800,  -3.169000,  -2.509600,  -1.017600,   1.099500
 30.200000,   2.287800,   1.606200,   0.722200,  -0.330300,  -1.438400,  -2.423500,  -3.073800,  -3.169000,  -2.509600,  -1.017600
 30.250000,   2.795000,   2.287800,   1.606200,   0.722200,  -0.330300,  -1.438400,  -2.423500,  -3.073800,  -3.169000,  -2.509600
 30.300000,   3.180300,   2.795000,   2.287800,   1.606200,   0.722200,  -0.330300,  -1.438400,  -2.423500,  -3.073800,  -3.169000
 30.350000,   3.483100,   3.180300,   2.795000,   2.287800,   1.606200,   0.722200,  -0.330300,  -1.438400,  -2.423500,  -3.073800
 30.400000,   3.709200,   3.483100,   3.180300,   2.795000,   2.287800,   1.606200,   0.722200,  -0.330300,  -1.438400,  -2.423500
 30.450000,   3.852200,   3.709200,   3.483100,   3.180300,   2.795000,   2.287800,   1.606200,   0.722200,  -0.330300,  -1.438400
 30.500000,   3.958900,   3.852200,   3.709200,   3.483100,   3.180300,   2.795000,   2.287800,   1.606200,   0.722200,  -0.330300
 30.550000,   4.151100,   3.958900,   3.852200,   3.709200,   3.483100,   3.180300,   2.795000,   2.287800,   1.606200,   0.722200
